image_path,text,caption,true_label,text_pred,text_conf,caption_pred,caption_conf,similarity,llm_response,llm_decision,llm_explanation,llm_nudge
/content/FakeNews/assets/content/fakeddit_images/214.jpg,my dad in vietnam in didnt know this photo existed until i came across it randomly on the internet he cried when he saw it hope this is the right place to post it,a man is holding a rifle while sitting on the ground next to a monkey,0,Fake,0.9998158812522888,Fake,0.9705430269241333,0.18748775124549866,"- Decision: Fake  
- Explanation: The headline and AI-generated caption have very low similarity and both are classified as fake with high confidence, indicating the content is likely fabricated or misleading.  
- Nudge: Verify the authenticity of the photo and story by checking trusted sources or reverse image searching before sharing.",Fake,"The headline and AI-generated caption have very low similarity and both are classified as fake with high confidence, indicating the content is likely fabricated or misleading.",Verify the authenticity of the photo and story by checking trusted sources or reverse image searching before sharing.
/content/FakeNews/assets/content/fakeddit_images/68.jpg,metallica the unforgiven,"the cover of the book, the man in the hole",0,Fake,0.9997027516365051,Fake,0.9988784193992615,0.2396516352891922,"- Decision: Fake  
- Explanation: The headline and AI-generated caption are both classified as fake with high confidence, and their low similarity indicates they describe unrelated or incorrect content.  
- Nudge: Verify the source of the image and cross-check with trusted references to confirm the accurate context.",Fake,"The headline and AI-generated caption are both classified as fake with high confidence, and their low similarity indicates they describe unrelated or incorrect content.",Verify the source of the image and cross-check with trusted references to confirm the accurate context.
/content/FakeNews/assets/content/fakeddit_images/119.jpg,the japs incite koreans to spill the blood of our fellow countrymen wanpaoshan incident,a newspaper page with chinese characters and a picture of soldiers,0,Fake,0.9998132586479187,Real,0.9334462285041809,0.26267361640930176,"- Decision: Fake  
- Explanation: The headline contains inflammatory and biased language typical of propaganda, and the classifier strongly indicates it is fake news, while the AI-generated caption is a neutral description of the image.  
- Nudge: Verify the source of the headline and cross-check with reputable news outlets before sharing or believing the content.",Fake,"The headline contains inflammatory and biased language typical of propaganda, and the classifier strongly indicates it is fake news, while the AI-generated caption is a neutral description of the image.",Verify the source of the headline and cross-check with reputable news outlets before sharing or believing the content.
/content/FakeNews/assets/content/fakeddit_images/2.jpg,flamingo bros where are my shoes,a woman sitting in a chair with the words flamingo bros when are my shoes?,0,Fake,0.9994845390319824,Real,0.9281723499298096,0.6117509603500366,"- Decision: Fake  
- Explanation: The headline contains nonsensical phrasing and a high confidence score for being fake, while the caption is more coherent but still unusual; the moderate similarity suggests inconsistency, indicating the content is likely not genuine news.  
- Nudge: Verify the source of the image and headline by checking reputable news outlets or fact-checking websites before sharing.",Fake,"The headline contains nonsensical phrasing and a high confidence score for being fake, while the caption is more coherent but still unusual; the moderate similarity suggests inconsistency, indicating the content is likely not genuine news.",Verify the source of the image and headline by checking reputable news outlets or fact-checking websites before sharing.
/content/FakeNews/assets/content/fakeddit_images/178.jpg,my boy climbing an old rotten tree stump looks like a giant climbing mountains,a man is standing on top of a tree stump,0,Fake,0.9851815104484558,Fake,0.9841712117195129,0.3993116021156311,"- Decision: Fake  
- Explanation: The headline and AI-generated caption describe different scenarios, and both are flagged as fake with high confidence, indicating the content is likely misleading or fabricated.  
- Nudge: Verify the image source and context through trusted news outlets or reverse image search before sharing.",Fake,"The headline and AI-generated caption describe different scenarios, and both are flagged as fake with high confidence, indicating the content is likely misleading or fabricated.",Verify the image source and context through trusted news outlets or reverse image search before sharing.
/content/FakeNews/assets/content/fakeddit_images/289.jpg,this sad guy was looking at me,a person holding a usb cable with a face on it,0,Fake,0.9984436631202698,Fake,0.8703035712242126,0.12583041191101074,"- Decision: Fake  
- Explanation: Both the headline and AI-generated caption are flagged as fake with high confidence, and their low similarity suggests inconsistency, indicating the content is likely fabricated or misleading.  
- Nudge: Verify the image and accompanying text with trusted sources before sharing or believing the content.",Fake,"Both the headline and AI-generated caption are flagged as fake with high confidence, and their low similarity suggests inconsistency, indicating the content is likely fabricated or misleading.",Verify the image and accompanying text with trusted sources before sharing or believing the content.
/content/FakeNews/assets/content/fakeddit_images/63.jpg,this cat in a sock,a kitten wrapped in a blanket is held in someone's hand,1,Real,0.7125662565231323,Fake,0.9986258745193481,0.46063464879989624,"- Decision: Fake  
- Explanation: The headline and AI-generated caption describe different scenarios, and the AI caption is confidently classified as fake, indicating the image content is likely misrepresented.  
- Nudge: Verify the image source and look for additional context or original posts to confirm the true content of the image.",Fake,"The headline and AI-generated caption describe different scenarios, and the AI caption is confidently classified as fake, indicating the image content is likely misrepresented.",Verify the image source and look for additional context or original posts to confirm the true content of the image.
/content/FakeNews/assets/content/fakeddit_images/176.jpg,where is that mans other hand,a man is standing next to a tire with a black rim,0,Fake,0.9394617676734924,Fake,0.9861618280410767,0.24964258074760437,"- Decision: Fake  
- Explanation: The headline and AI-generated caption are both flagged as fake with high confidence, and their low similarity score suggests inconsistency, indicating the content is likely misleading or manipulated.  
- Nudge: Verify the image and accompanying text with trusted news sources or reverse image search to confirm authenticity.",Fake,"The headline and AI-generated caption are both flagged as fake with high confidence, and their low similarity score suggests inconsistency, indicating the content is likely misleading or manipulated.",Verify the image and accompanying text with trusted news sources or reverse image search to confirm authenticity.
/content/FakeNews/assets/content/fakeddit_images/231.jpg,signs,donkey kong country 2,0,Fake,0.6934396624565125,Fake,0.8002463579177856,0.09331987053155899,"- Decision: Fake  
- Explanation: The headline ""signs"" and the AI-generated caption ""donkey kong country 2"" are unrelated, with a very low similarity score, indicating inconsistency and likely misinformation. Both the headline and caption classifiers also predict the content as fake with moderate to high confidence.  
- Nudge: Verify the source of the image and cross-check with trusted news outlets before sharing or believing the content.",Fake,"The headline ""signs"" and the AI-generated caption ""donkey kong country 2"" are unrelated, with a very low similarity score, indicating inconsistency and likely misinformation. Both the headline and caption classifiers also predict the content as fake with moderate to high confidence.",Verify the source of the image and cross-check with trusted news outlets before sharing or believing the content.
/content/FakeNews/assets/content/fakeddit_images/155.jpg,trump float enters parade,donald trump is pictured at a press conference,0,Fake,0.6570465564727783,Fake,0.9344820380210876,0.31309646368026733,"- Decision: Fake  
- Explanation: The headline and AI-generated caption describe different events, and both are predicted as fake with moderate to high confidence, indicating the content is likely misleading or fabricated.  
- Nudge: Verify the image and accompanying text with trusted news sources before sharing or believing the information.",Fake,"The headline and AI-generated caption describe different events, and both are predicted as fake with moderate to high confidence, indicating the content is likely misleading or fabricated.",Verify the image and accompanying text with trusted news sources before sharing or believing the information.
/content/FakeNews/assets/content/fakeddit_images/83.jpg,adolf hitler orders his senior officers to begin the invasion of poland circa,a cartoon character is standing in front of a group of soldiers,0,Fake,0.999822199344635,Real,0.8938247561454773,0.1053052693605423,"- Decision: Fake  
- Explanation: The headline falsely attributes a historical event to the image, while the AI-generated caption accurately describes a cartoon character, indicating the headline is misleading.  
- Nudge: Verify the image source and context before accepting historical claims.",Fake,"The headline falsely attributes a historical event to the image, while the AI-generated caption accurately describes a cartoon character, indicating the headline is misleading.",Verify the image source and context before accepting historical claims.
/content/FakeNews/assets/content/fakeddit_images/226.jpg,mccain palin would do great as presidential candidate,the washington post's new logo,1,Real,0.998399555683136,Fake,0.6406590938568115,0.1064007580280304,"- Decision: Fake  
- Explanation: The headline about McCain and Palin as presidential candidates is plausible, but the AI-generated caption about ""the Washington Post's new logo"" is unrelated and likely fabricated, indicating inconsistency and potential misinformation.  
- Nudge: Verify the headline and image with trusted news sources before sharing or accepting the information as true.",Fake,"The headline about McCain and Palin as presidential candidates is plausible, but the AI-generated caption about ""the Washington Post's new logo"" is unrelated and likely fabricated, indicating inconsistency and potential misinformation.",Verify the headline and image with trusted news sources before sharing or accepting the information as true.
/content/FakeNews/assets/content/fakeddit_images/217.jpg,shell knew oil giants film warned of climate change danger,shell's $1bn fine for oil spill in bahamas is a warning to other oil majors,1,Real,0.9791995882987976,Real,0.9995809197425842,0.6088440418243408,"- Decision: Fake  
- Explanation: The headline discusses Shell's knowledge of climate change risks, while the AI-generated caption focuses on a fine for an oil spill, indicating unrelated topics and a low similarity score, which suggests misinformation or misleading context.  
- Nudge: Verify the claims by checking reputable news sources for consistent information on Shell's climate change awareness and any recent fines.",Fake,"The headline discusses Shell's knowledge of climate change risks, while the AI-generated caption focuses on a fine for an oil spill, indicating unrelated topics and a low similarity score, which suggests misinformation or misleading context.",Verify the claims by checking reputable news sources for consistent information on Shell's climate change awareness and any recent fines.
/content/FakeNews/assets/content/fakeddit_images/23.jpg,ed sheeran sweetly serenades hospitalbound yearold girl,a man and a little girl in a hospital bed,1,Real,0.9997009038925171,Real,0.563026487827301,0.34917157888412476,"- Decision: Real  
- Explanation: Both the headline and caption describe a plausible and consistent scenario involving a man and a young girl in a hospital setting, with high confidence scores supporting authenticity. The low cosine similarity is expected due to different focuses in the headline and caption but does not indicate falsehood.  
- Nudge: Verify the story by checking reputable news sources or official social media accounts related to Ed Sheeran for confirmation.",Real,"Both the headline and caption describe a plausible and consistent scenario involving a man and a young girl in a hospital setting, with high confidence scores supporting authenticity. The low cosine similarity is expected due to different focuses in the headline and caption but does not indicate falsehood.",Verify the story by checking reputable news sources or official social media accounts related to Ed Sheeran for confirmation.
